[34mINFO:   [0m Using cached SIF image
(1, 3, 2, .8, 0)
(1, 3, 2, .85, 0)
(1, 3, 2, .9, 0)
(1, 3, 2, .95, 0)
(1, 3, 2, 1, 0)
(1, 3, 3, 0, 1)
(1, 3, 3, .05, 1)
(1, 3, 3, .1, .480841)
(1, 3, 3, .15, .480841)
(1, 3, 3, .2, .199098)
(1, 3, 3, .25, .199098)
(1, 3, 3, .3, .0480841)
(1, 3, 3, .35, .0480841)
(1, 3, 3, .4, .00375657)
(1, 3, 3, .45, .00375657)
(1, 3, 3, .5, 0)
(1, 3, 3, .55, 0)
(1, 3, 3, .6, 0)
(1, 3, 3, .65, 0)
(1, 3, 3, .7, 0)
(1, 3, 3, .75, 0)
(1, 3, 3, .8, 0)
(1, 3, 3, .85, 0)
(1, 3, 3, .9, 0)
(1, 3, 3, .95, 0)
(1, 3, 3, 1, 0)
(1, 3, 4, 0, 1)
(1, 3, 4, .05, 1)
(1, 3, 4, .1, .432757)
(1, 3, 4, .15, .432757)
(1, 3, 4, .2, .144252)
(1, 3, 4, .25, .144252)
(1, 3, 4, .3, .0210368)
(1, 3, 4, .35, .0210368)
(1, 3, 4, .4, 0)
(1, 3, 4, .45, 0)
(1, 3, 4, .5, 0)
(1, 3, 4, .55, 0)
(1, 3, 4, .6, 0)
(1, 3, 4, .65, 0)
(1, 3, 4, .7, 0)
(1, 3, 4, .75, 0)
(1, 3, 4, .8, 0)
(1, 3, 4, .85, 0)
(1, 3, 4, .9, 0)
(1, 3, 4, .95, 0)
(1, 3, 4, 1, 0)
(1, 3, 5, 0, 1)
(1, 3, 5, .05, 1)
(1, 3, 5, .1, .384673)
(1, 3, 5, .15, .384673)
(1, 3, 5, .2, .0976709)
(1, 3, 5, .25, .0976709)
(1, 3, 5, .3, .00601052)
(1, 3, 5, .35, .00601052)
(1, 3, 5, .4, 0)
(1, 3, 5, .45, 0)
(1, 3, 5, .5, 0)
(1, 3, 5, .55, 0)
(1, 3, 5, .6, 0)
(1, 3, 5, .65, 0)
(1, 3, 5, .7, 0)
(1, 3, 5, .75, 0)
(1, 3, 5, .8, 0)
(1, 3, 5, .85, 0)
(1, 3, 5, .9, 0)
(1, 3, 5, .95, 0)
(1, 3, 5, 1, 0)
(1, 3, 6, 0, 1)
(1, 3, 6, .05, 1)
(1, 3, 6, .1, .336589)
(1, 3, 6, .15, .336589)
(1, 3, 6, .2, .0608565)
(1, 3, 6, .25, .0608565)
(1, 3, 6, .3, 0)
(1, 3, 6, .35, 0)
(1, 3, 6, .4, 0)
(1, 3, 6, .45, 0)
(1, 3, 6, .5, 0)
(1, 3, 6, .55, 0)
(1, 3, 6, .6, 0)
(1, 3, 6, .65, 0)
(1, 3, 6, .7, 0)
(1, 3, 6, .75, 0)
(1, 3, 6, .8, 0)
